INCOME,SAVINGS,DEBT,r_SAVINGS_INCOME,r_DEBT_INCOME,r_DEBT_SAVINGS,T_CLOTHING_12,r_CLOTHING_INCOME,r_CLOTHING_SAVINGS,r_CLOTHING_DEBT,T_EDUCATION_12,r_EDUCATION_INCOME,r_EDUCATION_SAVINGS,r_EDUCATION_DEBT,T_ENTERTAINMENT_12,r_ENTERTAINMENT_INCOME,r_ENTERTAINMENT_SAVINGS,r_ENTERTAINMENT_DEBT,T_FINES_12,r_FINES_INCOME,r_FINES_SAVINGS,r_FINES_DEBT,T_GAMBLING_12,r_GAMBLING_INCOME,r_GAMBLING_SAVINGS,r_GAMBLING_DEBT,T_GROCERIES_12,r_GROCERIES_INCOME,r_GROCERIES_SAVINGS,r_GROCERIES_DEBT,T_HEALTH_12,r_HEALTH_INCOME,r_HEALTH_SAVINGS,r_HEALTH_DEBT,T_HOUSING_12,r_HOUSING_INCOME,r_HOUSING_SAVINGS,r_HOUSING_DEBT,T_TAX_12,r_TAX_INCOME,r_TAX_SAVINGS,r_TAX_DEBT,T_TRAVEL_12,r_TRAVEL_INCOME,r_TRAVEL_SAVINGS,r_TRAVEL_DEBT,T_UTILITIES_12,r_UTILITIES_INCOME,r_UTILITIES_SAVINGS,r_UTILITIES_DEBT,T_EXPENDITURE_12,r_EXPENDITURE_INCOME,r_EXPENDITURE_SAVINGS,r_EXPENDITURE_DEBT,CAT_GAMBLING,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,DEFAULT,CREDIT_SCORE
34093,288244,58889,8.454638782,1.727304725,0.2043026047,1407,0.04126946881,0.004881281137,0.02389240775,0,0,0,0,6109,0.1791863432,0.02119384966,0.1037375401,0,0,0,0,0,0,0,0,8075,0.2368521397,0.02801445997,0.1371223828,2397,0.0703076878,0.008315871276,0.04070369679,0,0,0,0,336,0.009855395536,0.001165679077,0.005705649612,9845,0.2887689555,0.03415509083,0.1671789299,2825,0.08286158449,0.009800724386,0.0479716076,30994,0.9091015751,0.1075269563,0.5263122145,0,1,0,0,1,0,1,619
95836,139398,270084,1.454547352,2.818189407,1.93750269,13635,0.1422743019,0.097813455,0.05048429378,4383,0.04573437957,0.03144234494,0.01622828453,13295,0.1387265746,0.09537439562,0.04922542616,0,0,0,0,5997,0.06257565007,0.04302070331,0.02220420314,5423,0.05658625151,0.03890299717,0.0200789384,1963,0.0204829083,0.01408198109,0.007268109181,0,0,0,0,1824,0.01903251388,0.01308483622,0.006753454481,38406,0.4007471096,0.2755132785,0.1422002044,2198,0.02293501398,0.01576780155,0.008138208854,87124,0.9090947035,0.6250017934,0.3225811229,1,1,0,0,1,0,0,587
140301,739767,2270319,5.272713666,16.18177347,3.068964958,2620,0.01867413632,0.003541655683,0.001154022849,15290,0.1089799788,0.02066867,0.006734736396,4147,0.02955787913,0.00560581913,0.001826615555,0,0,0,0,1309,0.009329940628,0.001769476065,0.0005765709576,31543,0.2248237717,0.04263910123,0.01389364226,3868,0.02756929744,0.005228673353,0.001703725336,33603,0.2395064896,0.04542376181,0.01480100374,3387,0.02414095409,0.004578468626,0.001491860835,23635,0.1684592412,0.03194924889,0.01041043131,8144,0.05804662832,0.01100887171,0.003587161099,127546,0.9090883173,0.1724137465,0.05617977033,1,1,0,1,1,1,1,483
57832,86748,439523,1.5,7.599996542,5.066664361,10890,0.1883040531,0.1255360354,0.02477686037,3054,0.05280813391,0.0352054226,0.006948441834,9308,0.1609489556,0.1072993037,0.02117750379,0,0,0,0,0,0,0,0,3220,0.05567851708,0.03711901139,0.007326124003,1218,0.02106100429,0.01404066953,0.002771186036,0,0,0,0,848,0.01466316226,0.009775441509,0.001929364334,27770,0.4801839812,0.3201226541,0.06318213154,1524,0.02635219256,0.01756812837,0.003467395335,57832,1,0.6666666667,0.1315790072,0,1,1,0,1,0,0,537
322478,996751,2755723,3.090911628,8.545460466,2.764705528,12221,0.03789715888,0.01226083545,0.004434770839,9370,0.0290562457,0.009400542362,0.003400196609,35237,0.1092694695,0.03535185819,0.01278684396,0,0,0,0,14857,0.04607135991,0.01490542773,0.005391325616,32930,0.1021154931,0.03303733831,0.01194967709,8040,0.02493193334,0.008066207107,0.002917564646,50445,0.1564292758,0.05060943004,0.01830554087,12991,0.04028491866,0.01303334534,0.004714189343,98390,0.3051060848,0.0987107111,0.0357038788,18681,0.05792953318,0.01874189241,0.006778983229,293162,0.9090914729,0.294117588,0.106382971,1,1,1,1,1,0,0,562
414704,452405,791708,1.090910625,1.909091786,1.749998342,22159,0.05343329218,0.04898044893,0.02798885448,10243,0.02469954474,0.02264121749,0.01293785082,38530,0.09290964158,0.08516705165,0.04866693276,0,0,0,0,0,0,0,0,48189,0.116200953,0.1065173904,0.06086713788,19166,0.0462160963,0.04236469535,0.02420842028,54808,0.1321617346,0.1211480863,0.06922754349,15526,0.0374387515,0.03431880726,0.01961076559,148050,0.3570016204,0.3272510251,0.1870007629,20333,0.04903015163,0.04494424244,0.02568244858,377004,0.9090917859,0.8333329649,0.4761907168,0,1,1,1,1,0,1,577
160629,219039,496488,1.363632968,3.090898904,2.266664841,11864,0.07385963929,0.05416387036,0.02389584441,4858,0.03024360483,0.02217869877,0.009784727929,18483,0.1150663952,0.0843822333,0.03722748586,0,0,0,0,0,0,0,0,19999,0.1245042925,0.0913033752,0.04028093328,5796,0.03608314812,0.02646104118,0.01167399816,0,0,0,0,7393,0.04602531299,0.03375198024,0.01489059151,67951,0.4230307105,0.3102232936,0.136863328,9682,0.06027554178,0.04420217404,0.01950097485,146026,0.9090886453,0.6666666667,0.294117884,0,1,0,0,1,0,0,622
66682,666820,54558,10,0.8181818182,0.08181818182,2181,0.03270747728,0.003270747728,0.03997580556,0,0,0,0,4692,0.07036381632,0.007036381632,0.08600021995,0,0,0,0,453,0.006793437509,0.0006793437509,0.008303090289,7937,0.1190276236,0.01190276236,0.1454782067,8704,0.1305299781,0.01305299781,0.1595366399,9709,0.1456015117,0.01456015117,0.1779574031,210,0.003149275667,0.0003149275667,0.003849114704,24568,0.3684352599,0.03684352599,0.4503097621,2166,0.03248252902,0.003248252902,0.0397008688,60620,0.9090909091,0.09090909091,1.111111111,1,1,1,0,1,0,0,613
44190,253090,40173,5.727313872,0.9090970808,0.158730096,1909,0.04319981896,0.007542771346,0.04751947826,0,0,0,0,3991,0.0903145508,0.015769094,0.09934533144,0,0,0,0,397,0.008983933017,0.001568611956,0.009882259229,5882,0.1331070378,0.0232407444,0.1464167476,5817,0.1316361168,0.02298391876,0.1447987454,0,0,0,0,216,0.004887983707,0.0008534513414,0.005376745575,20107,0.4550124463,0.07944604686,0.500510293,1854,0.04195519348,0.007325457347,0.04615039952,40173,0.9090970808,0.158730096,1,1,1,0,0,1,0,0,613
7587,3035,0,0.4000263609,0,0,26,0.003426914459,0.008566721582,0.01167688305,0,0,0,0,2684,0.3537630157,0.8843492586,0.02597560515,0,0,0,0,0,0,0,0,335,0.04415447476,0.1103789127,0.02461393035,0,0,0,0.006576653979,0,0,0,0,0,0,0,0.005178822109,4542,0.5986555951,1.496540362,0.0468732978,0,0,0,0.009842643775,7587,1,2.499835255,0.1694915218,0,0,0,0,1,0,0,691
151294,272329,1149834,1.799998678,7.599997356,4.222223854,10640,0.07032664878,0.03907038912,0.009253509637,8239,0.05445688527,0.03025384737,0.007165382133,34370,0.2271735826,0.1262076386,0.02989127126,0,0,0,0,15465,0.1022181977,0.05678792931,0.01344976753,8448,0.05583830158,0.03102130144,0.007347147501,1480,0.009782278213,0.005434602999,0.001287142318,23592,0.1559348024,0.08663050942,0.0205177443,3416,0.02257855566,0.01254365125,0.00297086362,41549,0.2746242415,0.1525691351,0.03613478119,4095,0.02706650627,0.01503695897,0.003561383643,151294,1,0.5555559636,0.1315789931,1,1,1,1,1,0,1,523
283687,894706,1920345,3.153849137,6.769238633,2.146341927,10255,0.0361489952,0.01146186569,0.005340186269,0,0,0,0,36830,0.1298261817,0.04116436014,0.01917884547,0,0,0,0,20627,0.07271041676,0.02305450058,0.01074129909,36866,0.1299530821,0.04120459682,0.0191975921,15657,0.05519110851,0.01749960322,0.008153222468,0,0,0,0,12167,0.04288881761,0.01359888053,0.006335840695,66245,0.2335144014,0.07404108165,0.03449640559,19574,0.06899857942,0.02187757766,0.01019296012,218221,0.7692315827,0.2439024663,0.1136363518,1,1,1,0,1,0,0,629
201724,161380,322759,0.8000039658,1.600002974,1.999993803,11575,0.05738038111,0.07172512083,0.03586267153,0,0,0,0,14698,0.07286193016,0.09107696121,0.0455386217,0,0,0,0,0,0,0,0,15669,0.07767543773,0.09709381584,0.04854705833,5447,0.02700224069,0.03375263354,0.01687636906,20397,0.1011134025,0.1263911265,0.06319575906,6302,0.03124070512,0.03905068782,0.0195254044,52812,0.2618032559,0.3272524476,0.1636267308,7583,0.03759096587,0.04698847441,0.02349431,134483,0.6666683191,0.8333312678,0.4166669249,0,1,0,0,1,0,0,661
45687,18275,260416,0.4000043776,5.700002189,14.24984952,2026,0.04434521855,0.1108618331,0.007779859916,0,0,0,0,9137,0.1999912448,0.4999726402,0.03508616982,200,0.004377612888,0.01094391245,0.0007680019661,0,0,0,0,2565,0.05614288528,0.1403556772,0.009849625215,1160,0.02539015475,0.0634746922,0.004454411403,8629,0.188872108,0.4721751026,0.03313544483,1144,0.02503994572,0.06259917921,0.004392971246,19327,0.4230306214,1.057564979,0.07421586999,1499,0.03281020859,0.0820246238,0.005756174736,45687,1,2.49997264,0.1754385291,0,1,0,1,1,0,0,601
28413,207415,31254,7.30000352,1.099989441,0.1506834125,742,0.0261148066,0.003577369043,0.02374096116,0,0,0,0,3464,0.1219160244,0.0167008172,0.1108338133,0,0,0,0,0,0,0,0,4219,0.148488368,0.02034086252,0.1349907212,1955,0.06880653222,0.009425547815,0.06255199334,7153,0.2517509591,0.03448641612,0.2288667051,176,0.006194347658,0.0008485403659,0.005631279196,9116,0.3208390525,0.04395053395,0.2916746656,1588,0.05588990955,0.007656148302,0.05080949638,28413,1,0.1369862353,0.9090996352,0,1,0,0,1,0,0,632
73455,609676,29382,8.299993193,0.4,0.04819281061,3062,0.04168538561,0.005022339735,0.104213464,0,0,0,0,6129,0.08343884011,0.01005288055,0.2085971003,0,0,0,0,0,0,0,0,9321,0.1268940167,0.01528844829,0.3172350419,6491,0.08836702743,0.01064663854,0.2209175686,12818,0.1745013954,0.02102428175,0.4362534885,336,0.00457422912,0.0005511123941,0.0114355728,32457,0.4418623647,0.05323647314,1.104655912,2841,0.03867674086,0.004659852118,0.09669185215,73455,1,0.1204820265,2.5,0,1,0,1,1,0,0,632
163754,595468,774108,3.636356974,4.727261624,1.299999328,7348,0.04487218633,0.01233987385,0.009492215556,0,0,0,0,22589,0.137944722,0.03793486804,0.0291806828,0,0,0,0,13251,0.08092016073,0.02225308497,0.01711776651,20386,0.1244916155,0.03423525697,0.02633482667,7520,0.04592254235,0.01262872228,0.009714406775,0,0,0,0,8248,0.05036823528,0.01385129008,0.01065484403,57628,0.3519181211,0.0967776606,0.07444439277,11897,0.07265166042,0.01997924322,0.01536865657,148867,0.9090892436,0.25,0.1923077917,1,1,0,0,1,0,0,621
28638,9546,712768,0.3333333333,24.88888889,74.66666667,1658,0.05789510441,0.1736853132,0.002326142588,7217,0.2520078218,0.7560234653,0.01012531427,3323,0.1160346393,0.3481039179,0.004662106043,0,0,0,0,0,0,0,0,4195,0.146483693,0.439451079,0.005885505522,1062,0.03708359522,0.1112507857,0.00148996588,0,0,0,0,0,0,0,0,13542,0.4728682171,1.418604651,0.01899916944,823,0.02873804037,0.0862141211,0.001154653408,31820,1.111111111,3.333333333,0.04464285714,0,1,0,0,1,0,1,433
187322,280983,974074,1.5,5.199997865,3.466665243,17152,0.09156425834,0.06104283889,0.01760851845,9472,0.05056533669,0.03371022446,0.009724107203,42172,0.2251310578,0.1500873718,0.04329445196,0,0,0,0,0,0,0,0,11028,0.05887188905,0.03924792603,0.01132152177,5697,0.03041287195,0.02027524797,0.005848631623,26937,0.1438005146,0.09586700975,0.02765395648,3902,0.0208304417,0.01388696113,0.004005855818,66263,0.3537384824,0.2358256549,0.06802665917,4699,0.0250851475,0.01672343167,0.004824068808,187322,1,0.6666666667,0.1923077713,0,1,1,1,1,0,0,614
42272,295903,46115,6.999976344,1.090911241,0.1558449897,1304,0.03084784254,0.004406849542,0.02827713325,0,0,0,0,7415,0.17541162,0.02505888754,0.160793668,0,0,0,0,0,0,0,0,8434,0.1995174111,0.02850258362,0.1828905996,2269,0.05367619228,0.007668053382,0.04920307926,0,0,0,0,374,0.008847464042,0.001263927706,0.008110159384,15187,0.3592685466,0.05132425153,0.3293288518,3446,0.08151968206,0.01164570822,0.07472622791,38429,0.9090887585,0.1298702615,0.8333297192,0,1,1,0,1,0,0,644
77586,108620,15517,1.399994844,0.1999974222,0.1428558277,9922,0.1278838966,0.0913459768,0.6394277244,6629,0.08544067229,0.06102927638,0.4272088677,20250,0.261000696,0.1864297551,1.3050203,0,0,0,0,0,0,0,0,6513,0.08394555719,0.05996133309,0.4197331958,2488,0.03206764107,0.02290554226,0.160340272,0,0,0,0,2754,0.03549609466,0.02535444669,0.1774827608,25720,0.3315031062,0.236788805,1.657536895,3310,0.04266233599,0.03047320935,0.2133144293,77586,1,0.7142883447,5.000064445,0,1,0,0,1,0,0,667
413364,1526266,2162210,3.692305087,5.230765137,1.416666557,27333,0.06612331988,0.01790841177,0.01264123281,8681,0.02100086123,0.005687737262,0.004014873671,39573,0.09573402619,0.02592798372,0.01830210757,0,0,0,0,0,0,0,0,36036,0.08717740297,0.0236105633,0.01666628126,14544,0.03518448631,0.009529138433,0.006726451177,46805,0.1132295023,0.03066634518,0.02164683356,14460,0.03498127558,0.009474102155,0.006687602037,113135,0.2736934034,0.07412534905,0.05232377984,17405,0.04210574699,0.01140364786,0.008049634402,317972,0.7692300249,0.2083332787,0.1470587963,0,1,1,1,1,0,0,738
267668,2052124,3479689,7.666676629,13.00001868,1.695652407,13779,0.0514779503,0.006714506531,0.003959836641,0,0,0,0,14092,0.05264730935,0.006867031427,0.004049787208,0,0,0,0,0,0,0,0,84193,0.3145426424,0.04102724787,0.02419555311,15749,0.05883781401,0.007674487507,0.00452597919,0,0,0,0,6632,0.02477696251,0.003231773519,0.001905917454,69529,0.2597583574,0.03388148085,0.01998138339,19083,0.07129354275,0.009299145666,0.005484110793,223057,0.8333345787,0.1086956734,0.06410256779,0,1,1,0,1,1,0,489
111944,89555,447776,0.7999982134,4,5.000011166,9345,0.08347923962,0.1043492826,0.0208698099,0,0,0,0,20390,0.1821446438,0.2276813132,0.04553616094,0,0,0,0,0,0,0,0,7637,0.06822161081,0.08527720395,0.0170554027,1757,0.01569534767,0.01961922841,0.003923836918,19057,0.1702369042,0.2127966054,0.04255922604,2760,0.02465518474,0.03081904975,0.006163796184,47668,0.4258200529,0.5322762548,0.1064550132,3330,0.02974701637,0.0371838535,0.007436754091,111944,1,1.250002792,0.25,0,1,0,0,1,0,0,613
0,9984,35277,2.480770259,4.600004065,3.533353365,0,0.04616133749,0,0,0,0,0,0,0,0.1370545944,0,0,0,0,0,0,597,0,0.05979567308,0.01692320776,737,0.130729453,0.07381810897,0.02089179919,140,0.03754747082,0.0140224359,0.003968591434,1566,0,0.1568509615,0.04439152989,0,0.02503047973,0,0,3069,0.2986742888,0.3073918269,0.08699719364,547,0.05240791526,0.05478766026,0.01550585367,6656,0.9090930636,0.6666666667,0.1886781756,1,1,0,0,1,0,1,585
0,58340,137099,2.480770259,4.600004065,2.35,0,0.04616133749,0,0,0,0,0,0,0,0.1370545944,0,0,0,0,0,0,0,0,0,0,1023,0.130729453,0.01753513884,0.007461761209,211,0.03754747082,0.003616729517,0.001539033837,1524,0,0.02612272883,0.01111605482,0,0.02503047973,0,0,11296,0.2986742888,0.1936235859,0.08239301527,531,0.05240791526,0.009101816935,0.003873113589,14585,0.9090930636,0.25,0.1063829787,0,1,0,0,1,0,1,523
8105,3684,121572,0.4545342381,14.99962986,33,578,0.0713140037,0.1568946797,0.004754384233,0,0,0,0,2239,0.2762492289,0.6077633008,0.01841706972,0,0,0,0,0,0,0,0,2205,0.2720542875,0.598534202,0.01813740006,340,0.04194941394,0.09229098806,0.002796696608,1530,0.1887723627,0.4153094463,0.01258513473,0,0,0,0,0,0,0,0,476,0.05872917952,0.1292073833,0.003915375251,7368,0.9090684762,2,0.06060606061,0,1,0,0,1,0,0,500
3908,2442,0,0.6248720573,0,0,116,0.02968270215,0.0475020475,0.01167688305,292,0.0747185261,0.1195741196,0,3853,0.985926305,1.577805078,0.02597560515,0,0,0,0,0,0,0,0,624,0.1596724667,0.2555282555,0.02461393035,0,0,0,0.006576653979,0,0,0,0,0,0,0,0.005178822109,0,0,0,0.0468732978,0,0,0,0.009842643775,4885,1.25,2.0004095,0.1694915218,0,0,0,0,1,0,0,692
239089,2021392,2325688,8.454558763,9.727289838,1.150537847,4204,0.01758341036,0.002079754941,0.001807637138,0,0,0,0,10081,0.042164215,0.004987157365,0.004334631301,0,0,0,0,0,0,0,0,61894,0.2588743104,0.03061949389,0.02661320005,11559,0.04834601341,0.005718336671,0.004970142169,66134,0.2766082923,0.03271705834,0.02843631648,6664,0.0278724659,0.003296738089,0.002865388651,40763,0.1704929963,0.02016580653,0.01752728655,16055,0.0671507263,0.007942546522,0.006903333551,217354,0.90909243,0.1075268924,0.09345793589,0,1,1,1,1,1,0,575
31453,182427,25162,5.799987283,0.7999872826,0.1379291443,2078,0.06606682987,0.01139085771,0.08258485017,0,0,0,0,7573,0.2407719454,0.04151249541,0.3009697162,68,0.002161955934,0.0003727518405,0.002702487879,0,0,0,0,9250,0.294089594,0.05070521359,0.3676178364,8629,0.2743458494,0.04730111223,0.3429377633,0,0,0,0,381,0.01211331193,0.002088506636,0.01514188061,0,0,0,0,3474,0.1104505135,0.01904323373,0.1380653366,31453,1,0.1724141711,1.250019871,0,1,0,0,1,0,0,608
175693,223609,910410,1.27272572,5.181822839,4.071437196,4652,0.02647800425,0.02080417157,0.005109785701,0,0,0,0,30886,0.1757952793,0.1381250307,0.03392537428,0,0,0,0,16990,0.09670277131,0.07598084156,0.01866192155,9019,0.05133386077,0.04033379694,0.009906525631,3249,0.01849248405,0.01452982662,0.003568721785,29000,0.1650606456,0.1296906654,0.03185378016,3851,0.02191891538,0.01722202595,0.004229962325,57030,0.3246002971,0.2550434017,0.0626421063,5044,0.02870916883,0.0225572316,0.005540360936,159721,0.9090914265,0.714286992,0.1754385387,1,1,0,1,1,0,1,605
57696,814159,70518,14.11118622,1.222233777,0.08661453107,1637,0.0283728508,0.002010663765,0.02321393119,0,0,0,0,13047,0.2261335275,0.01602512531,0.1850165915,0,0,0,0,0,0,0,0,10898,0.1888865779,0.01338559176,0.1545421027,7678,0.1330768164,0.009430590339,0.1088800023,0,0,0,0,451,0.007816833056,0.0005539458509,0.006395530219,26284,0.4555601775,0.03228362028,0.3727275306,4112,0.07127010538,0.005050610507,0.05831135313,64107,1.111116889,0.07874014781,0.9090870416,0,1,0,0,1,0,0,625
28637,359555,50910,12.55560988,1.777770018,0.1415916897,1079,0.03767852778,0.003000931707,0.02119426439,0,0,0,0,5286,0.1845863743,0.01470150603,0.1038302887,0,0,0,0,506,0.01766944862,0.001407295129,0.00993910823,5596,0.1954115305,0.01556368289,0.1099194657,4078,0.1424031847,0.0113417975,0.08010214103,0,0,0,0,264,0.009218842756,0.0007342409367,0.005185621685,12632,0.4411076579,0.03513231634,0.2481241406,2378,0.08303942452,0.006613730862,0.04670988018,31819,1.111114991,0.08849550138,0.6250049106,1,1,0,0,1,0,0,641
34166,454408,30749,13.30000585,0.8999882925,0.06766826288,416,0.01217584733,0.0009154768402,0.01352889525,0,0,0,0,4612,0.1349879998,0.0101494692,0.1499886175,0,0,0,0,0,0,0,0,5762,0.1686471931,0.0126802345,0.1873882077,3989,0.1167534976,0.008778454605,0.129727796,0,0,0,0,252,0.007375753673,0.0005545677013,0.008195388468,16978,0.4969267693,0.03736289854,0.5521480373,2157,0.06313293918,0.004746835443,0.07014862272,34166,1,0.07518793683,1.111125565,0,1,0,0,1,0,0,633
109418,415788,1509968,3.799996344,13.79999634,3.631581479,3033,0.02771938803,0.007294582816,0.002008651839,13596,0.1242574348,0.0326993564,0.009004164327,3673,0.03356851706,0.008833828778,0.002432501881,0,0,0,0,0,0,0,0,28557,0.2609899651,0.06868163583,0.01891232132,4009,0.0366393098,0.009641932908,0.002655023153,29967,0.2738763275,0.07207278709,0.01984611594,3019,0.02759143834,0.007260911811,0.001999380119,16310,0.1490613976,0.03922672131,0.01080155341,7254,0.06629622183,0.01744639095,0.004804075318,109418,1,0.2631581479,0.07246378731,0,1,0,0,1,1,0,532
64713,605949,58830,9.363636364,0.9090909091,0.09708737864,3405,0.05261693941,0.005619284791,0.05787863335,0,0,0,0,13505,0.2086906804,0.02228735422,0.2295597484,0,0,0,0,832,0.01285676757,0.001373052848,0.01414244433,11445,0.1768578184,0.01888772818,0.1945436002,5508,0.08511427379,0.0090898739,0.09362570117,19383,0.2995225071,0.03198784056,0.3294747578,469,0.007247384606,0.0007739925307,0.007972123066,0,0,0,0,4283,0.06618453788,0.007068251619,0.07280299167,58830,0.9090909091,0.09708737864,1,1,1,0,0,1,0,0,616
235128,1763460,2069126,7.5,8.799998299,1.173333107,8697,0.03698836378,0.004931781838,0.00420322397,0,0,0,0,12928,0.05498281787,0.007331042383,0.006248048693,0,0,0,0,0,0,0,0,89531,0.3807755776,0.05077007701,0.04326996036,12510,0.05320506277,0.00709400837,0.00604603103,0,0,0,0,6530,0.02777210711,0.003702947614,0.003155921872,86153,0.3664089347,0.04885452463,0.04163738699,18779,0.0798671362,0.01064895149,0.009075812686,235128,1,0.1333333333,0.1136363856,0,1,0,0,1,1,0,522
13863,1540,46209,0.1110870663,3.333261199,30.00584416,2582,0.1862511722,1.676623377,0.05587656084,0,0,0,0,3456,0.249296689,2.244155844,0.0747906252,0,0,0,0,1382,0.09968982183,0.8974025974,0.02990759376,5479,0.3952246988,3.557792208,0.1185699755,1446,0.1043064272,0.938961039,0.03129260534,0,0,0,0,0,0,0,0,0,0,0,0,1058,0.07631825723,0.687012987,0.02289597265,15403,1.111087066,10.00194805,0.3333333333,1,1,0,0,1,0,1,609
21592,11777,213956,0.5454334939,9.909040385,18.1672752,328,0.01519081141,0.02785089581,0.001533025482,5879,0.2722767692,0.499193343,0.02747761222,2200,0.1018895887,0.186804789,0.01028248799,0,0,0,0,870,0.040292701,0.07387280292,0.004066256614,2671,0.1237032234,0.2267979961,0.01248387519,376,0.01741385698,0.03192663666,0.001757370674,0,0,0,0,0,0,0,0,6631,0.3071044831,0.5630466163,0.03099235357,674,0.03121526491,0.05723019445,0.003150180411,19629,0.9090866988,1.666723274,0.09174316215,1,1,0,0,1,0,0,550
306207,437438,2427781,1.428569562,7.928561398,5.550000229,7514,0.02453895567,0.01717729141,0.003095007334,0,0,0,0,34158,0.1115519893,0.07808649454,0.01406963808,0,0,0,0,13557,0.04427397153,0.03099182056,0.005584111582,29535,0.09645435931,0.06751813971,0.01216543008,6864,0.02241620864,0.01569136655,0.002827273135,0,0,0,0,9415,0.0307471743,0.02152305012,0.00387802689,105346,0.3440352441,0.2408249855,0.04339188749,12330,0.04026687829,0.02818685162,0.005078711795,218719,0.7142847812,0.5,0.09009008638,1,1,1,0,1,0,1,593
50580,13795,335669,0.2727362594,6.636397786,24.33265676,1506,0.02977461447,0.1091699891,0.004486562655,11076,0.2189798339,0.8028996013,0.03299679148,6976,0.1379201265,0.5056904676,0.02078237788,0,0,0,0,1555,0.03074337683,0.1127220007,0.004632539794,5900,0.116646896,0.4276911925,0.01757683909,1078,0.02131277185,0.07814425516,0.00321149704,0,0,0,0,0,0,0,0,16618,0.3285488335,1.204639362,0.04950710372,1273,0.02516805061,0.09227981153,0.003792426468,45982,0.9090945038,3.33323668,0.1369861381,1,1,0,0,1,0,0,538
10602,5301,0,0.5,0,0,91,0.008583286172,0.01716657234,0.01167688305,331,0.03122052443,0.06244104886,0,4347,0.4100169779,0.8200339559,0.02597560515,0,0,0,0,0,0,0,0,583,0.0549896246,0.1099792492,0.02461393035,0,0,0,0.006576653979,0,0,0,0,0,0,0,0.005178822109,5250,0.4951895869,0.9903791737,0.0468732978,0,0,0,0.009842643775,10602,1,2,0.1694915218,0,0,0,0,1,0,0,667
7710,3084,0,0.4,0,0,199,0.02581063554,0.06452658885,0.01167688305,350,0.04539559014,0.1134889754,0,6337,0.821919585,2.054798962,0.02597560515,0,0,0,0,0,0,0,0,824,0.1068741894,0.2671854734,0.02461393035,0,0,0,0.006576653979,0,0,0,0,0,0,0,0.005178822109,0,0,0,0.0468732978,0,0,0,0.009842643775,7710,1,2.5,0.1694915218,0,0,0,0,1,0,1,581
16330,195955,7258,11.99969382,0.4444580527,0.03703911612,1112,0.0680955297,0.005674772269,0.1532102508,0,0,0,0,2257,0.13821188,0.01151795055,0.3109672086,0,0,0,0,0,0,0,0,2980,0.1824862217,0.01520757317,0.4105814274,2152,0.1317819963,0.01098211324,0.2965004133,0,0,0,0,110,0.006736068585,0.0005613533719,0.01515569027,8503,0.5206981017,0.04339261565,1.171534858,1030,0.06307409675,0.005256308846,0.1419123726,18144,1.111083895,0.0925926871,2.499862221,0,1,0,0,1,0,0,621
302627,259394,2075155,0.8571409689,6.857137665,8.000011565,21135,0.06983844799,0.08147836881,0.01018478138,5906,0.01951577354,0.02276845262,0.002846052464,22178,0.07328493492,0.08549927909,0.01068739444,0,0,0,0,0,0,0,0,25843,0.08539555294,0.09962836457,0.01245352757,11629,0.03842684228,0.04483141476,0.005603918743,31817,0.1051360255,0.1226589667,0.01533234867,9830,0.0324822306,0.03789601918,0.00473699555,76000,0.2511342346,0.2929905857,0.03662377027,11824,0.03907119986,0.04558316692,0.005697887628,216162,0.7142852422,0.8333346184,0.1041666767,0,1,0,1,1,0,0,630
0,33317,31298,2.480770259,4.600004065,0.9394003062,0,0.04616133749,0,0,0,0,0,0,0,0.1370545944,0,0,0,0,0,0,327,0,0.009814809257,0.01044795195,755,0.130729453,0.02266110394,0.02412294715,63,0.03754747082,0.001890926554,0.002012908173,1036,0,0.03109523667,0.03310115662,0,0.02503047973,0,0,7554,0.2986742888,0.2267310982,0.2413572752,361,0.05240791526,0.0108353093,0.01153428334,10096,0.9090930636,0.303028484,0.3225765225,1,1,0,0,1,0,0,533
103494,630370,112902,6.090884496,1.090903821,0.1791043355,2250,0.02174039075,0.003569332297,0.0199287878,0,0,0,0,13409,0.1295630665,0.02127163412,0.118766718,0,0,0,0,842,0.008135737337,0.001335723464,0.007457795256,11886,0.1148472375,0.01885559275,0.105277143,8375,0.08092256556,0.01328584799,0.0741793768,20202,0.1951997217,0.03204784492,0.1789339427,528,0.005101745029,0.0008376033123,0.004676622203,32136,0.3105107542,0.05097958342,0.2846362332,4457,0.04306529847,0.007070450688,0.03947671432,94085,0.9090865171,0.149253613,0.8333333333,1,1,0,0,1,0,0,625
137455,392728,756001,2.8571387,5.499989087,1.924998981,18661,0.1357607944,0.04751634719,0.02468382978,0,0,0,0,29289,0.2130806446,0.07457833411,0.03874201225,0,0,0,0,0,0,0,0,22672,0.1649412535,0.05772952272,0.02998937832,7890,0.05740060383,0.02009024057,0.01043649413,0,0,0,0,8920,0.0648939653,0.0227129209,0.01179892619,0,0,0,0,10750,0.07820741334,0.0273726345,0.01421955791,98182,0.714284675,0.25,0.1298701986,0,1,1,0,1,0,1,567
